lecture_name,professor_name,satisfaction,study_amount,difficulty,quality,achieve,text,recom,grade
한국현대사회의이해,김경필 교수님 ,5,2,2,4,4,"학생들의 편의를 봐주려고 노력한다는 말씀을 강의 첫 시간부터 하셨는데 정말 이렇게까지 학생 편의 봐주시는 교수님은 처음 본 것 같아요...

1. 시험이 없고, 그 어떤 것도 암기할 필요가 없습니다.
2. 과제 3번과 약간의 출결만 있습니다(원래는 출결도 없었어요).
3. 유튜브에 올라오는 재밌고 유익한 녹화 강의를 시청하면 됩니다.

이번 학기의 경우 영상들이 원래 수업일 전날인 월, 수 오후 4시경이면 올라와서 수업을 원하는 시간에 유동적으로 들을 수 있었어요. 저는 화목에 수업이 많아서 이 강의는 하루 당겨서 월, 수 강의처럼 들었습니다 :) 수업 잘 듣고 시간 조금 투자해서 글 3번 쓰면 무난하게 좋은 학점 받으실 수 있어요!

코로나 상황이 나아지질 않아서 교수님을 한 번도 강의실에서 직접 뵙지 못한 것, 이거 딱 하나가 아쉽네요. 그 정도로 두말할 필요 없이 좋고 군더더기 없는 강의였습니다. 글쓰기 팁도 알려 주시고, 종강사에서는 따뜻한 말씀도 건네주셔서 좋았습니다.

머리에 남고, 내가 쓴 글 3편도 남고, 마음이 편한 강의를 찾으시나요?

강추합니다.",1,보통
한국현대사회의이해,김경필 교수님 ,5,3,3,4,5,"제가 들었던 수많은 강의중에 가장 좋은 강의입니다. 사회에 대한 전반적인 지식을 골고루 알 수 있는데다가 과제도 시험도 거의 없다시피 하고, 꿀강이면서 명강입니다. 톤이 조금 지루할 수 있으나 그런 분들은 꿀강 듣듯 대충(?) 들으셔도 문제없을 정도입니다.

그렇지만 제대로 이해하면 또 감명깊은 수업입니다. 선택해서 들으시면 됩니다. 출석도 거의 없다시피 합니다.",1,보통
한국현대사회의이해,김경필 교수님 ,5,3,3,4,4,"교수님이 엄청나게 쿨하신 분입니다. all 녹강이어서 편안합니다. 난이도 적절한 과제 총 세번 내는데 기한 안 늦고 적절한 내용으로 잘 채워서 내면 다른 요소 상관 없이 어느 정도 학점 챙겨 주십니다. 녹강 파일들 안지우시니까 과제 나오면 녹강 파일 돌려보면서 작성하면 됩니다. 필자는 수업 계속 안듣다가 과제 나오고 나서 골라 들어서 a 받고 꿀빨았습니다. 과제 최선 다하신다면 a플도 노려볼만 합니다. 다만, 1분이라도 제출늦으면 절대 안 받을거고, 분량 한줄이라도 오바하면 감점이라고 말씀하셨습니다. 기본만 지키고 꿀빨아가실 분들께 추천합니다. 핵꿀강이에요. 갓경필 최고",1,기대 이상
한국현대사회의이해,김경필 교수님 ,5,4,4,5,5,내용이 상당히 흥미롭습니다. 뭔가 확실히 알아가는 것이 있다는 느낌입니다. 성적도 문제에서 요구하는대로만 잘 작성하시면 잘 받을 수 있습니다.,0,기대 이상
한국현대사회의이해,김경필 교수님 ,5,2,2,5,4,온라인 강의 기준으로 시험은 없고 과제대체랑 출석점수로 평가되었습니다. 강의력은 좋으시고 강의 주제들이 많이 들어본 것들이 많지만 열심히 들으시면 평소에 접하기 힘든 내용들도 많이 배울 수 있습니다.,1,보통
한국현대사회의이해,김경필 교수님 ,5,3,3,5,5,과목명대로 한국현대사회를 이해할 수 있게 배경을 가르쳐주십니다. 주제별로 현대 한국의 이런 현상은 이떄부터 이렇게 생겨왔다~ 의 느낌. 시험은 서논술형으로 칩니다. 거의 암기한 내용을 작성하는 시험입니다. 괜찮습니다.,0,보통
사회학개론,김영선 교수님 ,2,4,2,1,2,"강의력이 정말.. 제가 정정으로 들어갔던 것 같은데 이후 두고두고 후회했습니다.
말씀 매우 느리시고 속기하다보면 비문이 아닌 문장이 없습니다. 한 문장이 매우 길고 안 끝나고 중언부언...
교수님의 개인적인 생각을 많이 들을 수 있는데 그런 건 나름 흥미롭기도 했습니다만, 전체적으로 영양가 없는 그저 꿀강이었던 것 같아요 뭘 배웠는지도 기억이 안 나고 전 비추입니다

시험은 중간+기말 두 번이고 중간은 오프라인, 기말은 온라인으로 봤습니다.
과제도 중간과제 하나 기말과제 하나 있습니다. 중간과제는 교과서에 나오는 책 하나 골라서 서평쓰는건데 저는 책이 재미없어서 괴로웠습니다. 기말과제는 탐구보고서였는데, 교과서에 나오는 주제 하나 골라서 그와 관련하여 자유로운 형식으로 탐구보고서 쓰는 겁니다. 6페이진가 그랬는데 아무튼 은근 시간이 많이 소모되는 과제가 2개라 한가하신 분이 아니라면 듣지 마시길 바랍니다...",0,기대 이상
사회학개론,김영선 교수님 ,4,2,2,3,2,"수업을 안 듣고 피피티만 보고도 풀 수 있는 문제들이 대다수입니다. 과제는 독후감, 보고서로 많은 편은 아닌 것 같습니다!",0,보통
사회학개론,김영선 교수님 ,3,4,3,2,3,암기력 좋으시면 듣기 좋은 수업입니다. 과제가 2개 있고 중간고사와 기말고사 모두 봅니다. 교수님이 올려주신 자료 열심히 공부하고 과제 열심히 하면 좋아요.,0,보통
사회학개론,김영선 교수님 ,2,1,2,2,1,"학점은 거의 잘 주시는 것 같습니다.... 다만 강의는 아쉬웠어요. 교재는 몇 번 쓸일이 없으므로 필요할때만 도서관에서 빌려 보시면 됩니다. 사회학개론이지만 사회학 전반을 다루지 않습니다. 노동, 환경, 고전 등 파트만 다뤘던 것 같네요. 공부량은 적었지만 시험 때 서평과 탐구 보고서를 제출해야 했습니다. 종합하자면 꿀강러에게는 호, 명강러에게는 불인 과목인 것 같습니다.

출석은 안 보시는 것 같은데.... 싸강은 로그로 확인할 수 있으므로 확신은 못합니다.",0,보통
사회학개론,김영선 교수님 ,4,3,3,3,3,"ppt만 암기하면 시험 난이도는 매우 무난한 편이다.
과제는 독후감 / 보고서 쓰기로 무난한 편이었음.",0,기대 이상
사회학개론,김영선 교수님 ,3,3,3,3,3,"교수님께서 친절하시지만 강의력은 잘 모르겠습니다..
교양 치고는 과제 부담이 적지 않은 편이고 전체적인 개론 수업이지만 특정 부분에 치우쳐서 강의가 진행된 감도 없지 않아 있는 것 같아 아쉬웠습니다
학점은 잘 주시는 편입니다",0,기대 이상
사회학개론,김영선 교수님 ,4,4,3,4,3,중구난만한 강의내용이었지만 그럼에도 학점을 잘주셔서 미화되었습니다~! 하지만 중구난만한 강의내용이 싫으신 분들에게는 추천하지 않습니다.,1,기대 이상
사회학개론,김영선 교수님 ,4,3,3,3,3,"사회학에 대해 쉽게 접근할 수 있었고, 현대사회의 문제들을 개괄적으로 살펴보았던 수업으로 현대사회학을 처음 배우는 학우분들에게 좋을 것 같습니다. 교수님은 친절하고 좋으신데, 강의력을 가장 중요시한다면 조금 집중하기 힘드실 수도 있어요,,,ㅎㅎ",0,보통
사회학개론,김영선 교수님 ,3,4,2,2,2,"이과생이 사회학 궁금해해서 들으러 왔다가
강의가 내용이 쉽고 출석도 별로 체크안하고
시험도 쉬워서 이게뭐지? 하다가
B+을 받아버린 과목(현재 코로나)
코로나였기에 A정도는 기대했는데 아쉬웠음
과제가 은근 신경쓰이는게 두개있음

중간고사기간에 에세이하나 서평하나
기말고사기간에 보고서 하나

적당히 채우고 내면 되기는 하지만은 그래도 열심히 했는데 A 못받음 ㅠㅠ
학점평균에 민감하시면 좀 고려하시고
학점 채우기만 고려하시면 나쁘지는 않음",0,기대 이하
사회학개론,김영선 교수님 ,3,3,2,2,2,"학습량도 적고 교수님도 친절하실 뿐더러 학점도 매우매우 잘 주시는 것으로 추정됩니다

다만 교수님 수업이 많이.. 정말 많이 지루하고 졸립니다... ㄱ수님은 좋으십니다...

시험기간 때 급하게 공부해서 에이쁠 따기를 원하시는 분이면 무조건 추천드려용~",0,기대 이상
사회학개론,김영선 교수님 ,3,3,2,2,2,"교수님의 강의력이 별로 좋지 않습니다.
그래도 교수님이 제공해주시는 자료만 충실히 공부해도 중간과 기말을 잘 보실 수 있습니다.
교재는 굳이 안 사도 될 것 같습니다. (기말과제를 수행할 때 참고자료로 도움이 되긴 했습니다.)
개론수업인 만큼 난이도는 어렵지 않았습니다만 외울 것이 많습니다.
중간고사는 오프라인으로 봤고, 기말고사는 오픈북 온라인 시험으로 봤습니다.",0,기대 이상
사회학개론,김영선 교수님 ,4,4,3,3,3,무난한 강의입니다. 수업 자체는 좀 많이 지루하긴 하나 교수님께서 사회학 분야에서 열심히 활동하시는 분이셔서 많은 내용을 전달해주시려고 노력하십니다. 사회학 전반에 대한 공부를 하기에는 좋은 강의인것 같습니다. 학점도 잘 주셨습니다. 추천합니다!,1,보통
사회학개론,김영선 교수님 ,2,2,2,1,3,"중간고사 기말고사 모두 4문제 서술형이었고 과제는 독후감, 탐구보고서로 한학기동안 총 2번 밖에 없어요. 강의력은 정말 별로입니다. 뭘 듣고 있는지 잘 모르겠어요... 내용도 사회학 전반을 얕게 다루는 느낌은 아니었어요. 노동과 환경 분야에 시간을 많이 들이셨고 그 외에도 고전사회학 같은 것도 진도를 나갔었습니다. 학점 잘 주신대서 들은 강의였는데 기대보다 훨씬 낮은 학점을 받았습니다. 그래도 교수님이 어떤 부분이 감점 요인이었는지 친절히 알려주시긴 했습니다. 그리고 강의계획서에서 절대평가로 봤던 것 같은데 상대평가로 진행되었다고 알고 있습니다. 사회학 전반이 궁금하시면 좋은 입문서나 교양서를 한 권 읽으시는게 더 나을 것 같습니다.",0,기대 이하
사회학개론,김영선 교수님 ,5,2,1,2,3,에이쁠 폭격기..!!! 수업내용은 좋지만 피피티 가독성이 아주 떨어지고 수업도.. 안듣고 시험봐도 되는 정도에요 교수님 말씀이랑 피피티랑 크게 다르지 않습니다 중간기말 과제가 약간 귀찮지만 아주 흡족한 수업입니당 학점 중요하시면 추천해요 교수님이 너무 착하심,1,기대 이상
사회학개론,김영선 교수님 ,4,3,3,3,3,학점을 위해서 듣는 다면 개꿀강입니다. 교수님이 연구하고 계시는 분야에 대해서는 열의있게 강의하시지만 다른분야는 그저그러십니다. 그대신 학습량도 적으며 학점도 진짜 잘 주십니다. 성취감은 그닥일지라도 부담없이 학점 챙기기 좋은 강의입니다.,1,기대 이상
사회학개론,김영선 교수님 ,1,1,1,1,1,"수업은 진짜 최악임

학점은 나름 잘 주는 듯
근데 열심히 하기가 진짜 힘듬...

수업은 하나도 안 들었고 피피티만 보고 그것만 외우면 되는 식이라 편하긴 진짜 편했음",0,보통
사회학개론,김영선 교수님 ,3,2,2,3,2,"중간고사, 기말고사, 중간과제, 기말과제 모두 존재합니다...난이도도 비교적 쉽고 양도 별로 많지 않지만... 해야 할 과제가 생각보다 많았던 수업이었어요...그래도 교수님은 착하십니다",0,기대 이하
사회학개론,김영선 교수님 ,4,3,2,2,3,"그냥 흘러가는 수업이라고 생각하고 들으시면 편해요. 난 딱히 힘들이지 않고 교양수업 수강하고 싶은데 학점도 잘 받고 싶으시면 이 수업 들으시면 됩니다! 과제는 총 2번(중간,기말)있고, 딱히 힘안드는 과제예요. 시험은..전날에 2-3시간 투자해서 수업자료 외우면 A+나옵니다. 과제도 개판아니면 학점 잘받아요!",0,기대 이상
사회학개론,김영선 교수님 ,5,2,1,3,2,"학점 따기 쉬운 꿀교양 찾으신다면 이 수업을 들으시면 되겠네요.
수업 설명: 머리에 남는거 없지만 학점 미화되는 수업임",1,기대 이상
사회학개론,김영선 교수님 ,5,1,1,2,3,"학점: 더이상 말이 필요없는 A+ 폭격기이십니다.
출석: 따로 이름을 부르지도 않으셨고, 평가에도 반영이 안 된 느낌입니다.
학습량: 정말 적습니다. 중간은 진짜 적었고 기말은 조금 많은 편이었는데, 그마저도 코로나 때문에 오픈북 시험을 보면서 정말 공부 거의 안 했습니다. 다만 중간과제로 3페이지 짜리 서평과, 기말과제로 6페이지 짜리 보고서를 써야 하는데, 이게 좀 귀찮긴 하지만 그래도 다른 강의들에 비해서 학습량은 정말 적은 편입니다.
강의력: 솔직히 강의력이 그렇게 좋으시진 않습니다. 교수님이 노동문제에 관심이 많으셔서, 다른 파트를 설명하시던 도중에도 노동문제로 이야기가 새는... 경우가 종종 있습니다. 다만 ppt만 줄줄 외우면 강의는 전혀 안 들으셔도 시험 대비 하는데는 전혀 문제가 없습니다.
난이도: 사회학과의 전공책을 가지고 수업을 하시는 것 같은데(아닐 수도 있습니다) 정말 얕게 수업을 하시기 때문에, ‘교양’ 강의에 가장 부합하는 강의인 것 같습니다.
성취감: 제가 이과여서 고등학교 때 사회 과목에 대한 수업을 들을 일이 없다보니, 처음 들어보는 강의 내용이 흥미롭고 재밌었던 것 같습니다.

공부 조금만 하고 학점 잘 챙길 수 있는 꿀강입니다. 학점 필요하신 분들은 무조건 들으세요!!",1,기대 이상
사회학개론,김영선 교수님 ,3,3,2,3,3,"사회학개론 수업답게 기초지식 없이도 이해할 수 있는 난이도였습니다. 중간은 대면, 기말은 비대면 시험이었는데 교수님께서 올려주신 피피티 자료만 숙지하신다면 큰 어려움 없이 답안 작성이 가능합니다. 매번 녹강을 올려주셔서 시험기간에도 굉장히 편했습니다. 시험 외에는 서평과제 하나, 연구 보고서 하나가 있느데 분량이 꽤 돼서 시간이 소요되긴 하지만 양식에 맞게 쓰시면 기본적으로 좋은 점수를 주시는 것 같습니다. 수업 내용과 별개로 노동문제를 여러가지 소개해주셨는데 개인적으로 굉장히 인상깊었습니다.",0,보통
사회학개론,김영선 교수님 ,5,3,3,2,4,"매우 졸린 톤의 교수님. 하지만 시키는 것도 많지 않고, 시험도 제공하는 자료에서만 나옴. 학점도 에잉졀.",0,기대 이상
사회학개론,김영선 교수님 ,3,3,4,3,3,"꿀교양 찾으시는 분들께는 비추천.. 은근히 할 게 많고 까다로워요ㅠㅠ
노동사회학 좋아하시는 분들께는 추천드릴 만한 강의입니다.
다만 학점은 생각보다 잘 주시진 않으시더라구요ㅠ",0,기대 이하
사회학개론,김영선 교수님 ,5,2,2,2,3,"교수님의 말씀이 매우 느리시고 같은말을 계속 반복하시는 말버릇이 있으셔서 실시간 강의에 집중하기는 어려웠다.
하지만 중간 기말 모두 시험이 매우 쉬운 난이도로 출제되고 과제 또한 생각보다 열심히 하지 않아도 점수를 매우 잘주시는것 같다.
중간고사에서 절반 정도를 뇌피셜로 매꾸고 왔지만 학점에 큰 영향이 없었다는 점에서 학점만은 최고인 과목
시험공부는 싸강기준으로 밀린 강의만 시험 전날에 다시 듣는것으로 충분
이렇게 해도 에쁠이 나온다는 것에 매우 감사할 뿐이다
그리고 출석도 반영한다고 하니까 실시간 강의에 참석은 해두어야 한다
초반에는 나 또한 반영 안하는줄 알았는데 중간 이후에 공지해 주셨다",1,기대 이상
사회학개론,김영선 교수님 ,4,3,1,2,3,"일단 강의력이 크게 좋다는 생각이 들지는 않았습니다.
진도도 많이 나가지 못했고, 수업 내용이 전반적으로 그 깊이가 다소 얕다는 생각이 들었습니다.
중간, 기말 모두 시험을 보았는데 별도로 탐구 보고서 작성과 독서 후 보고서 작성이 있습니다.
과제가 별도로 있어서 조금 귀찮았는데, 크게 어려운 과제는 아니었습니다.
학점은 기대했던 것보다는 아니었지만 잘 주시는 편인 것 같습니다",0,보통
사회학개론,김영선 교수님 ,3,3,3,3,4,"진도가 정말 느리고 다른 설명을..많이 하시기 때문에 학습량은 적은 편 입니다. 중간, 기말 문제도 딱 나올 것 같은 문제로 4개 정도 나왔고, 올려주신 한글 파일만 보시면 됩니다. 강의력은..그다지 좋지 않은 편이십니다. 그래도 사회학 개론 수업에서 여러 이론들을 다룰 수 있어서 전반적으로 성취감은 생각보다 있었습니다.",0,보통
사회학개론,김영선 교수님 ,3,2,2,2,4,현대사회학 책의 몇 챕터를 뽑아 한 학기동안 4개 정도의 챕터를 배우게 됩니다. 진도가 상당히 느리고 그에 따라 학습량도 적습니다. 하지만 학점은 에이쁠을 예상했는데 에이를 받아서 기대이하라고 적었습니다.,0,기대 이하
사회학개론,김영선 교수님 ,3,3,2,1,2,교수님이 강의를 잘 이끌어 가시는 편은 아닌것 같다. 집중하기 매우 어려웠고 내가 한 학기동안 무엇을 배웠는지 잘 모르겠는 수업이다. 과제도 중간과제 기말과제 둘 다 있고 시험도 둘다 보셔서 교양 치고 양이 적은 편은 아니었다. 하지만 시험 준비를 할때 중요하다고 생각하는 부분 달달 외워서 가면 되고 기말도 마찬가지였다. 그래서 수업 출석 잘하고 과제 열심히 하고 암기를 해서 시험을 친다면 좋은 학점을 받을 수 있다.,0,기대 이상
사회학개론,김영선 교수님 ,3,2,2,3,3,내용이 그렇게 많지도 않고 사회문화 다시 배우는 느낌이었어요 서평 제출하는 과제 있고 시험 난이도도 크게 어렵진 않았어요 학점은 잘 나오는 편인 것 같습니다,1,기대 이상
사회학개론,김영선 교수님 ,5,2,3,1,2,강의는 참...별로이지만 학점은 어엄청 잘주십니다. 그냥 하라는대로만 하시면 굉장히 좋은 학점 받으실 수 있으실 겁니다.,0,기대 이상
사회학개론,김영선 교수님 ,2,3,2,2,2,"강의력은.. 했던말 계속 반복하시고 정돈된 수업은 아닌 듯 하다. 출석은 체크하시는지 안하지는지 모르겠다. 과제는 서평과제, 탐구보고서과제(6장)가 있었고 중간, 기말 모두 시험 봤다. 하라는거 다 하고 열심히 했다고 생각했는데 기대한 학점을 받지는 못했다.",0,기대 이하
사회학개론,김영선 교수님 ,4,2,2,2,2,"교수님이 강의력이 좋으신 편은 아닙니다. 저 같은 경우에는 수업을 거의 안 들었고 그냥 시험 직전에 하루 날 잡고 ppt 내용만 죽 외워갔는데 막히는 부분 없이 괜찮게 시험 봤습니다. 중간 과제, 기말 과제가 시험이랑 별개로 있는데 중간 과제는 수업 중에 다룬 책들 중 한 권 읽고 독후감 제출하기, 기말 과제는 주제 정해서 사회학적으로 분석하기였습니다. 과제를 썩 잘한 것 같지도 않았는데 학점을 잘 주셨습니다. 솔직히 얻어가는 건 많이 없는 편이지만 꿀강을 찾고 계신다면 추천드립니다.",0,기대 이상
사회학개론,김영선 교수님 ,3,3,2,1,1,"두서없이 말씀하신다. 가장 큰 특징
사회과목 특성상 완벽히 그렇지 않긴 어렵지만 교수님 개인의 사상에 수업이 굉장히 많이 치우쳐있다.
기말은 비대면이었는데 그냥 강의자료 복붙밖에 할 수 있는 일이 없었다... 대체 어떻게 평가하셨을지는 잘 모르겠음
그냥 핵교인정과목이었다 화이팅",0,보통
사회학개론,김영선 교수님 ,3,3,3,2,2,"1. 강의 내용은 전반적으로 만족스럽습니다. 사회를 바라보는 시각을 넓힐 수 있습니다. 그러나 전부 실시간 온라인 강의로 진행되었는데, 가끔 연결 문제로 인해서 목소리가 잘 안 들릴 때도 있어서 답답했습니다. 무엇보다 교수님 전달력이 좋으신 편이 아니라, 무슨 말씀을 하셨는지 이해하는 데 힘들었어요.
2. 시험은 중간/기말 2번으로 나뉘고, 중간은 대면, 기말은 비대면 시험이었습니다. 시험 문제는 평이했습니다. 논술형으로 큼지막한 문제 3-4개 정도 나왔어요. 교수님께서 설명 많이 하신 부분이 시험 문제에 나올 가능성이 큽니다.
3. 이외에 과제는 서평과 보고서가 있었습니다. 분량만 채워서 쓰면 학점 잘 주시는 것 같아요.

*총평: 강의에 집중하기 어렵고 성취감은 없으나 학점 미화가 가능하다.",0,기대 이상
사회학개론,김영선 교수님 ,4,3,2,3,3,"수업내용과 교수님은 정말 좋았지만 온라인으로 하는 수업 특성상 집중하기는 어려웠던 것 같아요
수업내용은 기본적인 사회학과 현재 사회를 설명으로 이루어져서 흥미로웠어요
시험볼때 과제를 함께 내야한다는 단점이 있지만 미리 해두면 괜찮을 것 같아요
시험 범위는 전혀 부담스럽지 않고 ppt 10장 분량 정도였던 것 같아요
점수도 정말 잘 주세요",1,기대 이상
사회학개론,김영선 교수님 ,4,4,3,3,4,"레포트가 총 두 번인데 분량이 3장 / 6장입니다. 근데 기말 레포트는 거의 다 후한 점수를 주시는 것 같아요... 늦었는데도 A+ 맞았습니다. 중간, 기말도 전부 시험 봅니다. 외운 걸 서술식으로 잘 쓰면 됩니다.
개론이어서 어려운 내용도 별로 없고 흥미롭게 잘 들었습니다. 하지만 수업은 조금 졸렸습니다 ㅠㅠ",1,기대 이상
사회학개론,김영선 교수님 ,4,2,2,2,2,"강의 내용이 전체적으로 쉽고 평이합니다. 그래서 학우들께서 생각보다 쉽게 학점을 받아갈 수 있을 것이라 생각하고, 교수님의 강의력이 크게 좋은 편은 아니지만 그래도 수업 잘 들으시고 PPT 잘 외우시면 시험도 충분히 잘 볼 수 있을 것입니다. 중간과제 기말과제가 있긴 하나 제출만 한다면 크게 점수를 감하진 않으셔서 큰 부담없이 할 수 있습니다.",0,기대 이상
사회학개론,김영선 교수님 ,4,3,2,2,2,"교수님 강의력이 좋지 않음+다른 주제로 자꾸 빠짐 -> 수업에 집중하기 매우 힘듦...
공부는 교수님이 제공하시는 ppt만 본다면 할 수 있음
노동 문제 관련하여 굉장히 진심이신 분이라 관심 있으신 분은 얻어가는 것이 있으실 것이나그냥 전반적인 사회학에 대해 배워보고 싶은 사람에게는 추천하지 않음
중간 기말 과제가 각각있고, 중간 기말 고사도 따로 봄
과제를 미리한다는 전제하에 공부량은 많지 않은 것 같음",0,보통
사회학개론,안소영 교수님 ,1,3,3,3,1,"사회를 심히 좌편향된 시각으로 바라보는 사회학개론. 고등학교 사회문화 과목도 갈등론과 기능론을 균형 있게 설명하는데, 이 강의는 온통 갈등론적 관점으로 점철되어 있습니다. 세상 모든 것, 자식에 대한 부모의 사랑까지도 지배집단의 이데올로기라고 생각하시는 분은 이 강의를 들으시면 됩니다.",0,보통
사회학개론,안소영 교수님 ,2,4,1,1,1,"솔직히 제가 이번 학기에 들은 수업 중에 최악이었습니다. 주어, 서술어가 매치되지 않는 등 강의력이 최악이었습니다. 그래서 수업 중후반가서는 수업도 거의 안듣게 되었습니다.. 그럼에도 교수님은 정말 좋은 분이십니다. 매번 강의 10분 전에 콜라보에 들어오셔서 학생들의 질문을 모두 받아주시고, 다른 과목들의 시험 날짜와 겹치지 않게 과제를 내주시며, 시험 주에는 녹화강의를 올려주시는 등 학생들의 편의를 많이 봐주십니다. 성적의 경우 수시 과제 2개, 출석, 참여도, 기말시험으로 구성되는데, 솔직히 참여도는 안보시는 것 같습니다. 이 수업의 단점 중 하나가 기말시험인데, 이번 학기에는 범위를 절반으로 줄여주셔서 다행이었지만 원래 시험범위는 전범위(책 한 권 분량)입니다. 사회학 자체가 답이 딱 떨어지지도 않고, ppt도 거의 책의 내용을 옮겨 적은 것이어서 설명이 상당히 불친절합니다. 이번 학기에는 코로나로 인해 모든 학교시험이 온라인으로 대체되어 기말고사가 오픈북으로 실시되었는데, 약 1시간 동안 서술형 3문제를 워드 또는 한글로 작성하면 되며, 한 문제 당 A4 1장을 채워야 합니다. 저는 사실 이 수업을 거의 포기하다시피 해 1회독도 제대로 못하고 시험도 대충 책 내용을 찾아가며 닥치는 대로 썼는데, 학점을 A+을 주신걸 보니 정말 퍼주시는 것 같습니다. 결론은, 성취감과 관계없이 그저 학점만 챙기고 싶은 분들께 추천하고 싶습니다. 추가로, 이번 학기처럼 기말시험이 오픈북으로 진행될 경우, 책을 꼭 구매하실 것을 추천드립니다. 꼭 있어야 하는 것은 아니지만, 있으면 답안을 작성하기에 훨씬 편해요!",0,기대 이상
사회학개론,안소영 교수님 ,4,4,2,2,3,"중간대체보고서, 기말고사, 수시과제로 평가가 이루어집니다.

개인적으로 교수님의 강의력이 좋은 편은 아니라고 생각됩니다. 교수님이 말씀하시는 문장을 이해하기 힘들거나, 피피티를 읽는 경우도 많으셨습니다.

다만 학생과의 소통이나 학생의 편의는 굉장히 잘 봐주시고 학점을 후하게 잘 주십니다. 시키는 것만 제대로 하면 좋은 성적 얻을 수 있는 것 같습니다.",1,기대 이상
사회학개론,안소영 교수님 ,4,3,3,3,3,"저는 강의 한두번?밖에 안듣고 출튀했어요.
출석도 온라인 수업이라 기록 남는다고 이름 부르는 출석은 가끔만 부르시더라고요.
강의 거의 안듣고 과제만 착실하게 내고 시험전에 책이랑 피피티 자료로만 공부했는데 에이플 나왔습니다.
무난한 꿀강",1,기대 이상
사회학개론,안소영 교수님 ,5,4,3,5,4,"교수님께서 항상 학생들 입장에서 생각해주시고
수업도 되게 조리있게 잘해주셔서
귀에 잘들어오고 사회에 대해 뭔가 많이 생각해주게 하는 수업임
과제도 없고 중간 기말도 다 비대면으로 진행되었고
학점도 생각보다 잘주심",1,보통
사회학개론,안소영 교수님 ,5,2,2,4,3,"한 학기 동안 사회학 기본 개념 배울 수 있는 시간이었습니다.

코로나19로 인해 중간고사는 레포트 대체했고 기말고사는 과제 올려주시고 수업 시간 내에 제출하는 식으로(서술형) 진행했습니다.

교수님께서 친절하셔서 모르는 부분 질문드리면 하나하나 다 대답해주시고 내용도 어렵지 않았습니다.",0,기대 이상
사회학개론,안소영 교수님 ,3,3,3,3,3,"정말 기본적인 사회학개론 강의입니다. 고등학교 때 사회문화에서 배웠던 내용이라 가벼운 마음으로 들을 수 있었습니다. 중간고사는 레포트 대체였고, 기말고사는 1시간 안에 오픈북으로 3문제에 대한 답변 각각 한 페이지 내외로 쓰기였습니다. 교수님이 저희 편의를 많이 봐주셨고 좋으셔서 사회학에 입문하고 싶으신 분들께는 추천하지만, 사회학에 대해 기본적인 지식이 있다면 새로 알아가는 내용은 크게 없는 듯 합니다.",0,기대 이상
사회학개론,안소영 교수님 ,4,4,3,3,3,"출석체크는 따로 하시지는 않으셨습니다. 학기말에 한두번 따로 하셨던걸로 기억합니다.
그러나 콜라보레이트로 진행해서 접속기록이 남아서 그것을 가지고 출석점수를 주셨습니다.
수업시간은 정시에 시작해서 거의 정시에 끝내주시거나(조금 넘기실 때도 있으셨습니다) 일찍 끝내주시는 경우도 자주 있었고
수업시간 문제로 고생한 기억은 전혀 없었습니다.

교수님은 너무 스윗하고 친절하십니다. 진짜 사람이 좋으신...!
하지만 강의력이 좋다고 나쁘다고도 할 수 없는 것 같습니다. 막 내용 자체가 뭘 다룰만한 그런게 아니라서...
학습량은 꽤 많은 편에 속하고 사회문화를 하셨다면 무난하게 들으실 만한 난이도의 강의입니다.
이것저것 사회문제에 대해서 공부하므로 식견이 넓어진다는 느낌을 받았고 재밌었습니다.

중간고사는 과제대체, 기말고사는 시험시간을 정해놓고 답안을 작성하는 형식, 그외의 과제가 2-3개 정도 있었습니다.
중간고사, 과제들은 주제가 다 수업중에 배웠던 것이고 점수를 잘 주셔서 별로 힘든게 없었습니다. 팀플도 없어서 좋았어요.
기말고사는 수업시간에 배운 내용을 바탕으로 큼직큼직한 주요 질문?을 내주셨고 1시간?정도 안에 작성하는 것이었습니다.

기말에 나름 나쁘지 않게 썼다고 생각했는데, 의외로 감점된 부분이 많아서 에제를 받았습니다.
하지만 공부한 것에 비해서, 그리고 쓴 것에 비해서 딱 적절히 받은 것 같아서 속상하지는 않았습니다.
무난한 선교입니다. 들으시길 추천해요!",1,보통
사회학개론,안소영 교수님 ,5,3,3,2,3,"솔직히 강의 자체가 엄청 재밌다거나, 이해가 잘 되는 건 아닙니다! 그렇지만, 고등학교 때 사회문화를 공부해보셨다면 충분히 학습할 수 있는 내용들이고, 교수님도 열정적으로 최대한 알려주려고 하셔서 같이 시너지 받아서 하려고 하는 거 같습니다! 교수님이 피드백 수용이 빠르시고 그래서 너무 좋았습니다 ㅎㅎ",1,기대 이상
사회학개론,안소영 교수님 ,3,2,2,2,2,"사회문화 추억 떠올리면서 어렵지 않게 들을 수 있는 수업입니다!
강의력이 조금 아쉽지만 교수님께서 학생들 의견 잘 들어주려고 하시고 친절하신건 좋았어요",0,보통
